================ Training Loss (Thu Nov  5 09:28:42 2020) ================
(epoch: 1, iters: 100, time: 0.303, data: 0.473) D_A: 0.357 G_A: 0.359 cycle_A: 1.114 idt_A: 0.470 D_B: 0.362 G_B: 0.238 cycle_B: 1.102 idt_B: 0.478 
(epoch: 1, iters: 200, time: 0.293, data: 0.001) D_A: 0.262 G_A: 0.263 cycle_A: 0.752 idt_A: 0.327 D_B: 0.290 G_B: 0.302 cycle_B: 0.754 idt_B: 0.307 
(epoch: 1, iters: 300, time: 0.296, data: 0.001) D_A: 0.278 G_A: 0.336 cycle_A: 0.928 idt_A: 0.372 D_B: 0.343 G_B: 0.357 cycle_B: 0.907 idt_B: 0.393 
(epoch: 1, iters: 400, time: 0.324, data: 0.001) D_A: 0.318 G_A: 0.305 cycle_A: 0.769 idt_A: 0.294 D_B: 0.252 G_B: 0.273 cycle_B: 0.732 idt_B: 0.301 
(epoch: 1, iters: 500, time: 0.298, data: 0.002) D_A: 0.294 G_A: 0.313 cycle_A: 0.606 idt_A: 0.259 D_B: 0.248 G_B: 0.329 cycle_B: 0.606 idt_B: 0.256 
(epoch: 1, iters: 600, time: 0.300, data: 0.002) D_A: 0.338 G_A: 0.386 cycle_A: 0.672 idt_A: 0.308 D_B: 0.516 G_B: 0.512 cycle_B: 0.729 idt_B: 0.286 
(epoch: 1, iters: 700, time: 0.293, data: 0.001) D_A: 0.308 G_A: 0.330 cycle_A: 0.543 idt_A: 0.233 D_B: 0.264 G_B: 0.263 cycle_B: 0.566 idt_B: 0.218 
(epoch: 1, iters: 800, time: 0.302, data: 0.002) D_A: 0.247 G_A: 0.270 cycle_A: 0.398 idt_A: 0.179 D_B: 0.254 G_B: 0.300 cycle_B: 0.416 idt_B: 0.165 
(epoch: 1, iters: 900, time: 0.303, data: 0.001) D_A: 0.245 G_A: 0.260 cycle_A: 0.410 idt_A: 0.179 D_B: 0.253 G_B: 0.327 cycle_B: 0.401 idt_B: 0.171 
(epoch: 1, iters: 1000, time: 0.304, data: 0.001) D_A: 0.282 G_A: 0.251 cycle_A: 0.419 idt_A: 0.191 D_B: 0.257 G_B: 0.259 cycle_B: 0.461 idt_B: 0.169 
(epoch: 1, iters: 1100, time: 0.316, data: 0.001) D_A: 0.253 G_A: 0.290 cycle_A: 0.370 idt_A: 0.166 D_B: 0.274 G_B: 0.276 cycle_B: 0.376 idt_B: 0.148 
(epoch: 1, iters: 1200, time: 0.303, data: 0.002) D_A: 0.272 G_A: 0.272 cycle_A: 0.310 idt_A: 0.122 D_B: 0.261 G_B: 0.284 cycle_B: 0.317 idt_B: 0.122 
(epoch: 1, iters: 1300, time: 0.304, data: 0.002) D_A: 0.257 G_A: 0.265 cycle_A: 0.289 idt_A: 0.115 D_B: 0.259 G_B: 0.268 cycle_B: 0.294 idt_B: 0.121 
(epoch: 1, iters: 1400, time: 0.304, data: 0.001) D_A: 0.244 G_A: 0.249 cycle_A: 0.330 idt_A: 0.163 D_B: 0.277 G_B: 0.303 cycle_B: 0.353 idt_B: 0.136 
(epoch: 1, iters: 1500, time: 0.304, data: 0.002) D_A: 0.287 G_A: 0.322 cycle_A: 0.312 idt_A: 0.122 D_B: 0.284 G_B: 0.325 cycle_B: 0.346 idt_B: 0.122 
(epoch: 1, iters: 1600, time: 0.304, data: 0.002) D_A: 0.259 G_A: 0.309 cycle_A: 0.216 idt_A: 0.099 D_B: 0.256 G_B: 0.290 cycle_B: 0.265 idt_B: 0.084 
(epoch: 1, iters: 1700, time: 0.307, data: 0.002) D_A: 0.263 G_A: 0.245 cycle_A: 0.216 idt_A: 0.117 D_B: 0.245 G_B: 0.235 cycle_B: 0.259 idt_B: 0.081 
(epoch: 1, iters: 1800, time: 0.308, data: 0.002) D_A: 0.257 G_A: 0.266 cycle_A: 0.247 idt_A: 0.096 D_B: 0.249 G_B: 0.293 cycle_B: 0.242 idt_B: 0.093 
(epoch: 1, iters: 1900, time: 0.311, data: 0.001) D_A: 0.257 G_A: 0.269 cycle_A: 0.214 idt_A: 0.058 D_B: 0.258 G_B: 0.265 cycle_B: 0.201 idt_B: 0.077 
(epoch: 1, iters: 2000, time: 0.310, data: 0.002) D_A: 0.266 G_A: 0.277 cycle_A: 0.121 idt_A: 0.048 D_B: 0.249 G_B: 0.274 cycle_B: 0.149 idt_B: 0.038 
(epoch: 1, iters: 2100, time: 0.320, data: 0.001) D_A: 0.254 G_A: 0.267 cycle_A: 0.152 idt_A: 0.065 D_B: 0.270 G_B: 0.250 cycle_B: 0.169 idt_B: 0.046 
(epoch: 1, iters: 2200, time: 0.315, data: 0.002) D_A: 0.259 G_A: 0.247 cycle_A: 0.135 idt_A: 0.045 D_B: 0.260 G_B: 0.275 cycle_B: 0.137 idt_B: 0.033 
